lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-29239.57984091533,-5.879479598161775,-5.879479598161775,100,1,1,0,22.624521017074585,865.794417142868,0,EIG-0|50|20|10|5|1,0,
-29233.83874830364,-5.8691001714604925,-281.7555980940281,100,117,1,0,10.729043006896973,876.6368198394775,0,EIG-0|50|20|10|5|1,0,
-29107.960367570988,-6.892594182826462,-6.892594182826462,100,1,1,0,49.60361313819885,926.3382530212402,0,EIG-0|50|20|10|5|1,0,
-29103.840836169416,-5.692611211195345,-26.477495619967858,100,5,1,0,7.7932209968566895,934.226546049118,0,EIG-0|50|20|10|5|1,0,
-29084.099826401627,-5.57347158119079,-26.34476272708239,100,5,1,0,15.570382833480835,949.8908519744873,0,EIG-0|50|20|10|5|1,0,
-29065.47307623927,-5.405597434672006,-50.46564858208959,100,10,1,0,17.52535104751587,967.511931180954,0,EIG-0|50|20|10|5|1,0,
-29033.918540985833,-5.561746424195793,-26.43983932744826,100,5,1,0,23.065479040145874,990.6738622188568,0,EIG-0|50|20|10|5|1,0,
-29016.074494450884,-5.556939709773091,-50.33488123749239,100,10,1,0,18.783276081085205,1009.5578632354736,0,EIG-0|50|20|10|5|1,0,
-28985.885562596886,-5.548743052285674,-268.30548061788414,100,118,1,0,24.000012159347534,1033.6583569049835,0,EIG-0|50|20|10|5|1,0,
-28876.71075595842,-5.600181906363805,-26.517610697699897,100,5,1,0,50.037429094314575,1083.7922139167786,0,EIG-0|50|20|10|5|1,0,
-28859.255558820856,-5.445970101834019,-92.3196603273257,100,20,1,0,16.10602617263794,1099.9945919513702,0,EIG-0|50|20|10|5|1,0,
-28811.274158593107,-5.51699251580713,-26.316082819389685,100,5,1,0,32.875340938568115,1132.9681060314178,0,EIG-0|50|20|10|5|1,0,
-28795.71213568347,-5.326417973576708,-5.326417973576708,100,1,1,0,15.601367950439453,1148.6706080436707,0,EIG-0|50|20|10|5|1,0,
-28792.179626737463,-5.412384998426627,-5.412384998426627,100,1,1,0,9.859286069869995,1158.6263201236725,0,EIG-0|50|20|10|5|1,0,
-28788.921772909387,-5.45457187001096,-26.15711282787131,100,5,1,0,9.202215194702148,1167.9244401454926,0,EIG-0|50|20|10|5|1,0,
-28774.61525136565,-5.478113829516157,-50.16885444736455,100,10,1,0,17.88622498512268,1185.908499956131,0,EIG-0|50|20|10|5|1,0,
-28749.87853449531,-5.452355251632728,-92.42119343986428,100,20,1,0,22.2808780670166,1208.285254240036,0,EIG-0|50|20|10|5|1,0,
-28705.963474829725,-5.584161342730934,-50.02705143649826,100,10,1,0,32.82606220245361,1241.2077062129974,0,EIG-0|50|20|10|5|1,0,
-28680.00734560988,-5.511622276661816,-265.5360667420176,100,119,1,0,30.811271905899048,1272.1150970458984,0,EIG-0|50|20|10|5|1,0,
-28592.910779891692,-5.509284363654502,-50.42997154710554,100,10,1,0,58.93358612060547,1331.1460011005402,0,EIG-0|50|20|10|5|1,0,
-28565.253469155054,-5.496217065934282,-49.94817928017306,100,10,1,0,28.69079899787903,1359.9344370365143,0,EIG-0|50|20|10|5|1,0,
-28541.59189084919,-5.532647178108693,-5.532647178108693,100,1,1,0,29.173430919647217,1389.20361328125,0,EIG-0|50|20|10|5|1,0,
-28538.367650582975,-5.322898721694416,-266.00517947684267,100,118,1,0,10.610583066940308,1399.910803079605,0,EIG-0|50|20|10|5|1,0,
-28453.20597628142,-5.381423846597979,-261.12129470322174,100,116,1,0,60.519492864608765,1460.527333021164,0,EIG-0|50|20|10|5|1,0,
-28367.859299326254,-5.520785430725003,-89.62266632526709,100,20,1,0,64.29836106300354,1524.928160905838,0,EIG-0|50|20|10|5|1,0,
-28332.701611419718,-5.606517809677861,-182.69387002760132,100,50,1,0,42.84759497642517,1567.8762130737305,0,EIG-0|50|20|10|5|1,0,
-28275.168866347172,-5.510862688092658,-26.093347694608664,100,5,1,0,62.86288905143738,1630.8343811035156,0,EIG-0|50|20|10|5|1,0,
-28264.711078225446,-5.477895396057386,-5.477895396057386,99,1,1,0,26.401108980178833,1657.3341710567474,0,EIG-0|50|20|10|5|1,0,
-28262.0666669066,-5.507214964388114,-258.2020332215925,100,116,1,0,11.60821795463562,1669.0438289642334,0,EIG-0|50|20|10|5|1,0,
-28198.601425230627,-5.408141697355603,-49.03311191566377,100,10,1,0,78.90093207359314,1748.0458018779755,0,EIG-0|50|20|10|5|1,0,
-28181.035921464,-5.219178124885365,-5.219178124885365,100,1,1,0,30.776936054229736,1778.920998096466,0,EIG-0|50|20|10|5|1,0,
-28178.937113998833,-5.3054822768757175,-5.3054822768757175,100,1,1,0,11.969686031341553,1790.992688179016,0,EIG-0|50|20|10|5|1,0,
-28176.878088154826,-5.332437611948577,-25.47368335590523,100,5,1,0,12.038063049316406,1803.1312601566315,0,EIG-0|50|20|10|5|1,0,
