lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-53669.79882005213,-6.562357210649152,-6.562357210649152,100,1,1,0,8.64848804473877,229.15180683135986,0,EIG-0|50|20|10|5|1,0,
-53590.555164196034,-6.487947041441064,-31.14526353491858,100,5,1,0,4.2011189460754395,233.45384907722473,0,EIG-0|50|20|10|5|1,0,
-53275.06239195123,-6.439415596913788,-335.0428123631413,100,120,1,0,9.491705894470215,243.05038619041443,0,EIG-0|50|20|10|5|1,0,
-51282.60409447356,-6.503694957844171,-220.85484294555238,100,50,1,0,26.391434907913208,269.5373921394348,0,EIG-0|50|20|10|5|1,0,
-50003.07593028238,-6.222822254286711,-308.4897394322795,100,120,1,0,25.618179082870483,295.25739002227783,0,EIG-0|50|20|10|5|1,0,
-48732.418018841425,-8.42239522409916,-280.8957552222072,100,113,1,0,29.79171919822693,325.1474599838257,0,EIG-0|50|20|10|5|1,0,
-47807.23232513217,-9.70174732871244,-259.00718183028084,100,112,1,0,24.140279054641724,349.38539600372314,0,EIG-0|50|20|10|5|1,0,
-47118.58823374929,-6.234939761686433,-49.61373501936986,100,10,1,0,25.14916706085205,374.6323461532593,0,EIG-0|50|20|10|5|1,0,
-46944.50639590694,-5.451296059002332,-261.05050859679915,100,115,1,0,10.939888000488281,385.6667392253876,0,EIG-0|50|20|10|5|1,0,
-46476.963935623105,-16.23387860324789,-16.23387860324789,100,1,1,0,24.08173108100891,409.8437600135803,0,EIG-0|50|20|10|5|1,0,
-46423.80839669956,-5.334073023247153,-25.275703968556837,100,5,1,0,6.6473228931427,416.58554005622864,0,EIG-0|50|20|10|5|1,0,
-46345.5038342319,-5.970948556732244,-26.018309453268824,100,5,1,0,11.620667219161987,428.29967880249023,0,EIG-0|50|20|10|5|1,0,
-46278.900095715755,-5.221679291012205,-175.15112283820804,100,50,1,0,13.004971027374268,441.4021461009979,0,EIG-0|50|20|10|5|1,0,
-45930.684043860376,-5.169567333898087,-24.4543870814203,100,5,1,0,29.489296913146973,470.98517394065857,0,EIG-0|50|20|10|5|1,0,
-45860.80760187946,-5.0842617623824555,-85.27966814681342,100,20,1,0,12.512861967086792,483.5957291126251,0,EIG-0|50|20|10|5|1,0,
-45684.90819686761,-5.095097035290068,-45.86218524923404,100,10,1,0,25.049132823944092,508.74133014678955,0,EIG-0|50|20|10|5|1,0,
-45582.42178254714,-4.956774541418281,-83.86713804075038,100,20,1,0,17.85298800468445,526.6918151378632,0,EIG-0|50|20|10|5|1,0,
-45431.67925432644,-5.3292058989834725,-24.454172215125148,100,5,1,0,23.768753051757812,550.5581531524658,0,EIG-0|50|20|10|5|1,0,
-45381.68741863935,-5.027441834879355,-170.39593543164642,100,50,1,0,13.450541019439697,564.101420879364,0,EIG-0|50|20|10|5|1,0,
-45145.184376681325,-5.0901591146114145,-5.0901591146114145,100,1,1,0,29.602413177490234,593.8019931316376,0,EIG-0|50|20|10|5|1,0,
-45133.74620742384,-4.93630215887626,-45.07338554526695,100,10,1,0,5.4320619106292725,599.3292460441589,0,EIG-0|50|20|10|5|1,0,
-45051.672364085636,-5.015490635048303,-175.55127539072083,100,50,1,0,17.64136290550232,617.073215007782,0,EIG-0|50|20|10|5|1,0,
-44841.62899847694,-4.922748505299974,-166.56444172658448,100,50,1,0,32.62676382064819,649.7953901290894,0,EIG-0|50|20|10|5|1,0,
-44629.91648323976,-4.843793404808102,-44.509729961738785,100,10,1,0,36.34320521354675,686.2389280796051,0,EIG-0|50|20|10|5|1,0,
-44562.82686589103,-5.046035323252569,-5.046035323252569,100,1,1,0,18.370760917663574,704.7083430290222,0,EIG-0|50|20|10|5|1,0,
-44553.561103280226,-4.979678263337899,-4.979678263337899,100,1,1,0,6.9012110233306885,711.7053349018097,0,EIG-0|50|20|10|5|1,0,
-44545.27310761382,-5.074587352191218,-23.823027906283862,100,5,1,0,7.235763072967529,719.0365071296692,0,EIG-0|50|20|10|5|1,0,
-44508.70730528462,-5.0434891934797585,-5.0434891934797585,99,1,1,0,17.7627170085907,736.8935708999634,0,EIG-0|50|20|10|5|1,0,
-44500.21355031055,-4.9857694625687845,-84.18064914584845,100,20,1,0,8.77579402923584,745.7631831169128,0,EIG-0|50|20|10|5|1,0,
-44403.35407910835,-5.00322511816902,-44.830559512032245,100,10,1,0,34.84898614883423,780.7175459861755,0,EIG-0|50|20|10|5|1,0,
-44346.26863046952,-4.9284846312073896,-83.94771122378836,100,20,1,0,24.635802030563354,805.4596650600433,0,EIG-0|50|20|10|5|1,0,
-44254.16021202143,-5.0890498958171415,-83.0939324733589,100,20,1,0,34.08515787124634,839.6417319774628,0,EIG-0|50|20|10|5|1,0,
-44166.206483070244,-4.997058083610972,-45.96399593381748,100,10,1,0,28.5227530002594,868.2673790454865,0,EIG-0|50|20|10|5|1,0,
-44115.75182076582,-4.863795748738925,-4.863795748738925,100,1,1,0,23.30147409439087,891.6662471294403,0,EIG-0|50|20|10|5|1,0,
-44108.68653837879,-4.800676816775606,-170.09419959027232,100,50,1,0,9.333216905593872,901.0921211242676,0,EIG-0|50|20|10|5|1,0,
-43980.837184000346,-5.152509922008369,-82.46676880490645,100,20,1,0,47.76375889778137,948.9497499465942,0,EIG-0|50|20|10|5|1,0,
-43903.76153478696,-5.212006005391555,-5.212006005391555,99,1,1,0,31.0277419090271,980.0728621482849,0,EIG-0|50|20|10|5|1,0,
-43897.0899949814,-5.3044535597982625,-176.33298365424352,100,50,1,0,10.443209171295166,990.6098921298981,0,EIG-0|50|20|10|5|1,0,
-43783.28848226135,-4.952615096495112,-80.79227757862776,100,20,1,0,47.83531403541565,1038.5410468578339,0,EIG-0|50|20|10|5|1,0,
-43717.460835338024,-5.207762672183697,-176.5708279821139,100,50,1,0,30.315232038497925,1068.9561169147491,0,EIG-0|50|20|10|5|1,0,
-43608.519570269804,-4.871722183025082,-44.08376198850322,100,10,1,0,53.57647919654846,1122.6388142108917,0,EIG-0|50|20|10|5|1,0,
-43572.06888976554,-5.1137908626195285,-174.86946829924184,100,50,1,0,23.516376972198486,1146.2501890659332,0,EIG-0|50|20|10|5|1,0,
-43476.378532425144,-4.874539213334249,-227.35122599165155,100,118,1,0,46.78345608711243,1193.1289660930634,0,EIG-0|50|20|10|5|1,0,
-43358.06247107528,-5.462851038155928,-222.7472274382721,100,116,1,0,56.10674500465393,1249.3342571258545,0,EIG-0|50|20|10|5|1,0,
-43251.792126021646,-6.204818968955918,-230.22384048956562,100,116,1,0,57.604912996292114,1307.0389869213104,0,EIG-0|50|20|10|5|1,0,
-43159.774710476224,-5.148553472688895,-160.168891702209,100,50,1,0,56.293785095214844,1363.43647813797,0,EIG-0|50|20|10|5|1,0,
-43088.84368566076,-4.711884592489572,-77.87899467575748,100,20,1,0,50.61526894569397,1414.149423122406,0,EIG-0|50|20|10|5|1,0,
-43050.74930261641,-4.813986033835113,-80.33723501905733,100,20,1,0,34.54056000709534,1448.786530971527,0,EIG-0|50|20|10|5|1,0,
-43013.788533784915,-4.695983654518243,-4.695983654518243,100,1,1,0,41.90046286582947,1490.78968501091,0,EIG-0|50|20|10|5|1,0,
-43010.73793419976,-4.57323366496917,-78.89663816023837,100,20,1,0,9.858255863189697,1500.7459309101105,0,EIG-0|50|20|10|5|1,0,
-42977.551729529456,-4.800151022330764,-22.76429355921389,100,5,1,0,35.149150133132935,1535.9911661148071,0,EIG-0|50|20|10|5|1,0,
-42965.94178659661,-4.680341341203797,-4.680341341203797,100,1,1,0,24.88330888748169,1560.9821150302887,0,EIG-0|50|20|10|5|1,0,
-42963.56295248736,-4.760844136259774,-22.537884941487654,100,5,1,0,7.6590049266815186,1568.7398450374603,0,EIG-0|50|20|10|5|1,0,
-42952.67371540798,-4.595804969177751,-22.071843583506958,100,5,1,0,23.504557847976685,1592.3413219451904,0,EIG-0|50|20|10|5|1,0,
-42942.69943274689,-4.7318856106270015,-233.19489352448852,100,119,1,0,18.898513078689575,1611.3356111049652,0,EIG-0|50|20|10|5|1,0,
-42886.12400100988,-5.266543309525135,-5.266543309525135,100,1,1,0,69.72883486747742,1681.169399023056,0,EIG-0|50|20|10|5|1,0,
-42883.10671933469,-4.7623121420076835,-80.47416216616561,100,20,1,0,16.08483386039734,1697.3516809940338,0,EIG-0|50|20|10|5|1,0,
-42852.88657724261,-4.859324412075361,-4.859324412075361,100,1,1,0,42.39672899246216,1739.8452961444855,0,EIG-0|50|20|10|5|1,0,
-42850.13472005692,-4.616966756489181,-78.48932018634608,100,20,1,0,14.54496693611145,1754.4884479045868,0,EIG-0|50|20|10|5|1,0,
-42823.38824539806,-4.928140255324796,-43.36110061343864,100,10,1,0,46.74852705001831,1801.342314004898,0,EIG-0|50|20|10|5|1,0,
