lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-32185.6993869394,-6.479623571759879,-347.7028758620182,100,121,1,0,18.85427498817444,291.5406608581543,0,EIG-0|50|20|10|5|1,0,
-31398.217687762906,-6.615564020982115,-337.5540330691713,100,120,1,0,30.925962924957275,322.5633318424225,0,EIG-0|50|20|10|5|1,0,
-30715.728235112827,-6.358200962350764,-6.358200962350764,100,1,1,0,32.67428994178772,355.33422088623047,0,EIG-0|50|20|10|5|1,0,
-30697.33414041691,-6.404841170467255,-30.895628416586433,100,5,1,0,5.0000669956207275,360.43521094322205,0,EIG-0|50|20|10|5|1,0,
-30619.772448882464,-6.4511190669607315,-6.4511190669607315,100,1,1,0,10.382658958435059,370.9213240146637,0,EIG-0|50|20|10|5|1,0,
-30604.19417688456,-6.31634827035947,-223.87604423916147,100,50,1,0,6.215826988220215,377.2376697063446,0,EIG-0|50|20|10|5|1,0,
-30207.16278519636,-6.277774497162844,-57.80053283528637,100,10,1,0,33.082656145095825,410.42659401893616,0,EIG-0|50|20|10|5|1,0,
-30092.421981054,-6.1633795153302495,-6.1633795153302495,100,1,1,0,16.294533014297485,426.82503175735474,0,EIG-0|50|20|10|5|1,0,
-30079.777348965174,-6.347886722082198,-29.927964688313395,100,5,1,0,5.025997877120972,431.95408391952515,0,EIG-0|50|20|10|5|1,0,
-30021.405500619116,-6.210959761142392,-315.38427888127075,100,119,1,0,12.945704936981201,444.99464178085327,0,EIG-0|50|20|10|5|1,0,
-29652.387719804312,-6.12501097120183,-29.5444437659339,100,5,1,0,34.65821886062622,479.757022857666,0,EIG-0|50|20|10|5|1,0,
-29599.39758978066,-5.9638457737614425,-55.11913890027851,100,10,1,0,12.190690994262695,492.04530000686646,0,EIG-0|50|20|10|5|1,0,
-29514.70564824627,-6.053765072084819,-104.11292169866938,100,20,1,0,15.537050008773804,507.67888879776,0,EIG-0|50|20|10|5|1,0,
-29376.599696378442,-6.149154394102973,-302.20048923404397,100,118,1,0,22.393889904022217,530.1649799346924,0,EIG-0|50|20|10|5|1,0,
-29097.745708827373,-6.169749670564081,-6.169749670564081,100,1,1,0,33.17105507850647,563.4321689605713,0,EIG-0|50|20|10|5|1,0,
-29087.135060089502,-5.9854100844327975,-289.6843284308708,100,117,1,0,7.106672048568726,570.6349639892578,0,EIG-0|50|20|10|5|1,0,
-28851.7021536361,-10.11690377528329,-10.11690377528329,100,1,1,0,33.50799584388733,604.2374367713928,0,EIG-0|50|20|10|5|1,0,
-28842.30416721918,-5.833038197594317,-97.01206488039871,100,20,1,0,5.577323913574219,609.9086377620697,0,EIG-0|50|20|10|5|1,0,
-28742.055112101007,-5.687240273275859,-193.50219014135786,100,50,1,0,26.60438585281372,636.611086845398,0,EIG-0|50|20|10|5|1,0,
-28584.7288414325,-5.550882627617229,-94.30760603524367,100,20,1,0,45.31578707695007,682.0248708724976,0,EIG-0|50|20|10|5|1,0,
-28497.345789728068,-5.745090928287717,-94.95231404514665,100,20,1,0,25.335240840911865,707.4627950191498,0,EIG-0|50|20|10|5|1,0,
-28417.232731349537,-5.540984339063082,-273.5802189460918,100,117,1,0,31.043246030807495,738.6034197807312,0,EIG-0|50|20|10|5|1,0,
-28257.39418218487,-5.5215937509347075,-187.72609546622994,100,50,1,0,46.80095720291138,785.4984929561615,0,EIG-0|50|20|10|5|1,0,
-28135.82984727903,-5.556352424156033,-5.556352424156033,100,1,1,0,38.83314895629883,824.4288139343262,0,EIG-0|50|20|10|5|1,0,
-28130.940242046945,-5.286922103014208,-49.23290552006794,100,10,1,0,6.800877809524536,831.3240718841553,0,EIG-0|50|20|10|5|1,0,
-28092.826167648855,-5.711878842451469,-50.22110280580312,100,10,1,0,20.61635994911194,852.0423347949982,0,EIG-0|50|20|10|5|1,0,
-28057.044585319134,-5.460345439085553,-5.460345439085553,100,1,1,0,21.750272035598755,873.8902468681335,0,EIG-0|50|20|10|5|1,0,
-28052.464754406737,-5.363936383052604,-49.54213781353649,100,10,1,0,8.621994018554688,882.6066060066223,0,EIG-0|50|20|10|5|1,0,
-28018.724059459026,-5.494662499958191,-5.494662499958191,100,1,1,0,25.215879917144775,907.9211246967316,0,EIG-0|50|20|10|5|1,0,
-28014.025658929244,-5.332912864347677,-185.66577392131333,100,50,1,0,8.561805009841919,916.577449798584,0,EIG-0|50|20|10|5|1,0,
-27914.93981293654,-5.698129185583544,-50.667446394343976,100,10,1,0,40.47915506362915,957.156989812851,0,EIG-0|50|20|10|5|1,0,
-27877.806962954608,-5.366882580363686,-50.163310352807414,100,10,1,0,23.203850984573364,980.4596090316772,0,EIG-0|50|20|10|5|1,0,
-27843.762382125227,-5.464764686242144,-5.464764686242144,100,1,1,0,24.417805910110474,1004.9779319763184,0,EIG-0|50|20|10|5|1,0,
-27839.590833147682,-5.3160936509302905,-185.92870415090704,100,50,1,0,7.856104850769043,1012.9293150901794,0,EIG-0|50|20|10|5|1,0,
-27750.61711630488,-5.528886432600461,-5.528886432600461,100,1,1,0,47.1740300655365,1060.200847864151,0,EIG-0|50|20|10|5|1,0,
-27746.53371686457,-5.381561396291962,-186.60031887317857,100,50,1,0,9.203185081481934,1069.5010249614716,0,EIG-0|50|20|10|5|1,0,
-27655.8500720551,-5.463124101561278,-184.81560269157393,100,50,1,0,45.23012399673462,1114.8294100761414,0,EIG-0|50|20|10|5|1,0,
-27567.07524215658,-5.5501443240631785,-264.8344192178308,100,118,1,0,50.008578062057495,1164.9345216751099,0,EIG-0|50|20|10|5|1,0,
-27461.079940479227,-5.445628280711775,-182.9194983332724,100,50,1,0,60.05971598625183,1225.1016829013824,0,EIG-0|50|20|10|5|1,0,
-27380.50342484711,-5.6215768980017025,-26.232026033999773,100,5,1,0,51.415812969207764,1276.6130139827728,0,EIG-0|50|20|10|5|1,0,
-27364.607947999157,-5.234560398536148,-48.598975898119384,100,10,1,0,24.650774002075195,1301.3599836826324,0,EIG-0|50|20|10|5|1,0,
-27340.399968558995,-5.345586386710336,-5.345586386710336,100,1,1,0,29.855993032455444,1331.315763950348,0,EIG-0|50|20|10|5|1,0,
-27337.405500167413,-5.368405843545531,-256.08482475773496,100,117,1,0,10.893193006515503,1342.3060500621796,0,EIG-0|50|20|10|5|1,0,
-27254.257251729396,-5.340637798027564,-179.60211603782722,100,50,1,0,65.10212993621826,1407.5071048736572,0,EIG-0|50|20|10|5|1,0,
-27187.15257219545,-5.340102747242927,-5.340102747242927,100,1,1,0,58.47907900810242,1466.0861458778381,0,EIG-0|50|20|10|5|1,0,
-27184.179949053752,-5.327529263410165,-179.4177469471653,100,50,1,0,10.827765941619873,1477.014042854309,0,EIG-0|50|20|10|5|1,0,
-27120.803097877357,-5.396600965140368,-90.35472472826532,100,20,1,0,62.72208094596863,1539.8366639614105,0,EIG-0|50|20|10|5|1,0,
-27088.6334795648,-5.288152162073491,-247.32415579613667,100,119,1,0,44.45643091201782,1584.3993647098541,0,EIG-0|50|20|10|5|1,0,
-27020.81389360334,-5.393975686654117,-49.09848129652966,100,10,1,0,71.86285185813904,1656.372710943222,0,EIG-0|50|20|10|5|1,0,
-27002.44377702774,-5.358267778237002,-187.29818055981042,100,50,1,0,32.82814383506775,1689.3055548667908,0,EIG-0|50|20|10|5|1,0,
-26954.742688602313,-5.344746790576069,-87.24825901848294,100,20,1,0,59.097392082214355,1748.5011088848114,0,EIG-0|50|20|10|5|1,0,
-26927.88994594572,-5.53412528414525,-187.8144848019068,100,50,1,0,35.513001918792725,1784.1111857891083,0,EIG-0|50|20|10|5|1,0,
-26883.279536225393,-5.2713721060138266,-248.275672030977,100,119,1,0,54.714932918548584,1838.9249629974365,0,EIG-0|50|20|10|5|1,0,
