lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-48947.803186638484,-5.944821314417,-201.97490336096402,100,50,1,0,17.49933409690857,285.0324127674103,0,EIG-0|50|20|10|5|1,0,
-48238.137648637276,-5.768186143655195,-197.13638093213524,100,50,1,0,19.88265299797058,305.0138828754425,0,EIG-0|50|20|10|5|1,0,
-47657.263357123054,-8.10005733526105,-29.828450626193103,100,5,1,0,20.847177982330322,325.95426082611084,0,EIG-0|50|20|10|5|1,0,
-47559.04118197775,-5.6483174720646705,-51.27703501329262,100,10,1,0,7.652234077453613,333.7035138607025,0,EIG-0|50|20|10|5|1,0,
-47395.19301926731,-5.529022676853081,-192.74648210301234,100,50,1,0,10.34353494644165,344.14312982559204,0,EIG-0|50|20|10|5|1,0,
-46952.33418963827,-5.587596249116152,-26.66256967336329,100,5,1,0,22.35567283630371,366.59537172317505,0,EIG-0|50|20|10|5|1,0,
-46875.604669927656,-5.596772423281587,-5.596772423281587,100,1,1,0,9.301228046417236,375.9979918003082,0,EIG-0|50|20|10|5|1,0,
-46857.114331142875,-5.372945152526627,-25.795408878407944,100,5,1,0,4.689957141876221,380.78769159317017,0,EIG-0|50|20|10|5|1,0,
-46783.44344331189,-5.329190372025068,-90.71328927205047,100,20,1,0,10.576415061950684,391.4692807197571,0,EIG-0|50|20|10|5|1,0,
-46562.870049257675,-5.318003368777155,-264.4205084133371,100,118,1,0,17.76002597808838,409.32801580429077,0,EIG-0|50|20|10|5|1,0,
-46137.29519288462,-5.315043743660737,-178.88437002799583,100,50,1,0,29.39226794242859,438.81699776649475,0,EIG-0|50|20|10|5|1,0,
-45815.742172751496,-5.493460083994893,-86.33719669112779,100,20,1,0,25.36729907989502,464.28074383735657,0,EIG-0|50|20|10|5|1,0,
-45643.54930691077,-5.245932074953967,-175.75164460299933,100,50,1,0,20.878594875335693,485.2510316371918,0,EIG-0|50|20|10|5|1,0,
-45381.0150381246,-5.782394386260013,-47.43078362474119,100,10,1,0,23.673258066177368,509.0276417732239,0,EIG-0|50|20|10|5|1,0,
-45298.727152144864,-5.283858720048554,-87.27564233754028,100,20,1,0,11.98103404045105,521.1021478176117,0,EIG-0|50|20|10|5|1,0,
-45164.637932042315,-5.127073839231567,-175.42301387339867,100,50,1,0,18.88582682609558,540.0880320072174,0,EIG-0|50|20|10|5|1,0,
-44948.23421738126,-6.63857785432949,-6.63857785432949,100,1,1,0,24.38344693183899,564.5639338493347,0,EIG-0|50|20|10|5|1,0,
-44945.07842674975,-5.074773612594242,-84.78395625677283,100,20,1,0,3.6384470462799072,568.2963609695435,0,EIG-0|50|20|10|5|1,0,
-44825.88757127913,-5.024981063869445,-45.863734165051675,100,10,1,0,23.16190791130066,591.5550537109375,0,EIG-0|50|20|10|5|1,0,
-44755.97541700056,-4.982435378621557,-84.2025225307639,100,20,1,0,16.746413946151733,608.4026937484741,0,EIG-0|50|20|10|5|1,0,
-44651.24114116096,-5.026480843924166,-24.0576801146068,100,5,1,0,22.099109888076782,630.6055529117584,0,EIG-0|50|20|10|5|1,0,
-44615.00848547655,-4.792315183572619,-4.792315183572619,100,1,1,0,13.655667066574097,644.3639297485352,0,EIG-0|50|20|10|5|1,0,
-44607.14735001466,-4.93506476292026,-4.93506476292026,99,1,1,0,7.94120192527771,652.405063867569,0,EIG-0|50|20|10|5|1,0,
-44599.36921409359,-5.035592111385616,-45.056403278847014,100,10,1,0,7.815932989120483,660.3217716217041,0,EIG-0|50|20|10|5|1,0,
-44545.03439312152,-4.867276515434729,-243.52063727611971,100,116,1,0,22.784178972244263,683.2152435779572,0,EIG-0|50|20|10|5|1,0,
-44364.238025406536,-6.76278861879797,-166.50697642021674,100,50,1,0,42.036447048187256,725.362607717514,0,EIG-0|50|20|10|5|1,0,
-44221.87192690045,-4.9903559265941855,-44.54370200069452,100,10,1,0,33.92482018470764,759.3942856788635,0,EIG-0|50|20|10|5|1,0,
-44172.770201224186,-5.027383795748252,-81.08142588473459,100,20,1,0,21.1646089553833,780.6602246761322,0,EIG-0|50|20|10|5|1,0,
-44095.89306008403,-4.842377877059731,-44.25775434428308,100,10,1,0,28.81873893737793,809.5773317813873,0,EIG-0|50|20|10|5|1,0,
-44048.241609535886,-5.2800843877733135,-164.7951567212794,100,50,1,0,20.10503888130188,829.786239862442,0,EIG-0|50|20|10|5|1,0,
-43931.12589721809,-4.976616836026603,-166.84708031123097,100,50,1,0,39.6480610370636,869.5332117080688,0,EIG-0|50|20|10|5|1,0,
-43810.90787241752,-5.043287717836323,-80.63608697786121,100,20,1,0,35.52492594718933,905.1564018726349,0,EIG-0|50|20|10|5|1,0,
-43745.205785198836,-4.967523666283673,-23.285320538554984,100,5,1,0,28.438071966171265,933.6911838054657,0,EIG-0|50|20|10|5|1,0,
-43721.42787572774,-4.871796357724952,-44.63033739844518,100,10,1,0,19.011455059051514,952.8035845756531,0,EIG-0|50|20|10|5|1,0,
-43685.05089137651,-4.820079354914394,-4.820079354914394,100,1,1,0,24.31350088119507,977.2200746536255,0,EIG-0|50|20|10|5|1,0,
-43680.30099749916,-4.836940475503782,-240.86231712055613,100,116,1,0,8.975782871246338,986.2987568378448,0,EIG-0|50|20|10|5|1,0,
-43573.29379580597,-5.761534181482704,-5.761534181482704,100,1,1,0,42.364052057266235,1028.7739918231964,0,EIG-0|50|20|10|5|1,0,
-43569.032934510324,-4.864263780979781,-81.74110883405791,100,20,1,0,10.929534196853638,1039.8097717761993,0,EIG-0|50|20|10|5|1,0,
-43514.34569359309,-4.787789156488266,-163.1379934035825,100,50,1,0,32.41039204597473,1072.3265998363495,0,EIG-0|50|20|10|5|1,0,
-43429.59287777913,-5.210141938121809,-23.392465716034128,100,5,1,0,34.42578911781311,1106.8487915992737,0,EIG-0|50|20|10|5|1,0,
-43413.33374151089,-4.766362228252609,-4.766362228252609,100,1,1,0,20.646584033966064,1127.6023869514465,0,EIG-0|50|20|10|5|1,0,
-43409.00873589817,-4.6025286114450035,-4.6025286114450035,100,1,1,0,12.620635032653809,1140.3192727565765,0,EIG-0|50|20|10|5|1,0,
-43405.43399076785,-4.801284440628599,-4.801284440628599,100,1,1,0,8.167054891586304,1148.5853877067566,0,EIG-0|50|20|10|5|1,0,
-43401.683644209625,-4.6298279184292905,-162.17094361714433,100,50,1,0,8.016531944274902,1156.699052810669,0,EIG-0|50|20|10|5|1,0,
-43327.88683167257,-4.785591434144547,-4.785591434144547,99,1,1,0,39.89481520652771,1196.6891236305237,0,EIG-0|50|20|10|5|1,0,
-43324.20007256829,-4.731683380778355,-80.38077427347683,100,20,1,0,9.303271055221558,1206.086253643036,0,EIG-0|50|20|10|5|1,0,
-43279.08465525835,-4.621480916334601,-230.8448366961999,100,115,1,0,35.577425956726074,1241.759991645813,0,EIG-0|50|20|10|5|1,0,
-43200.89916658643,-4.721195479148487,-79.56020429596293,100,20,1,0,51.48223900794983,1293.345035791397,0,EIG-0|50|20|10|5|1,0,
-43160.055132382724,-4.754353103358247,-78.63580927174961,100,20,1,0,35.73851799964905,1329.1797099113464,0,EIG-0|50|20|10|5|1,0,
-43121.92604511582,-4.632746472248987,-4.632746472248987,100,1,1,0,36.40755891799927,1365.6841378211975,0,EIG-0|50|20|10|5|1,0,
-43118.39859431317,-4.6729965871655805,-4.6729965871655805,100,1,1,0,12.773331880569458,1378.5543277263641,0,EIG-0|50|20|10|5|1,0,
-43115.27108278547,-4.5313165370060355,-230.3899080711272,100,118,1,0,10.194553136825562,1388.850017786026,0,EIG-0|50|20|10|5|1,0,
-43047.75865134519,-4.70749924639729,-22.342289659633664,100,5,1,0,56.361624002456665,1445.3096587657928,0,EIG-0|50|20|10|5|1,0,
-43034.77889798664,-4.701841545075787,-22.407420927226784,100,5,1,0,24.136613845825195,1469.5450286865234,0,EIG-0|50|20|10|5|1,0,
-43023.93867689851,-4.719887438719127,-161.85370185617094,100,50,1,0,27.388237953186035,1497.0277347564697,0,EIG-0|50|20|10|5|1,0,
-42974.77550855706,-4.705381349193109,-42.51645210778427,100,10,1,0,51.71242117881775,1548.8355107307434,0,EIG-0|50|20|10|5|1,0,
-42954.429657701105,-4.864683226382014,-4.864683226382014,100,1,1,0,31.924125909805298,1580.8643126487732,0,EIG-0|50|20|10|5|1,0,
-42951.85304741224,-4.887247580914334,-79.03746929631924,100,20,1,0,9.693055868148804,1590.6554307937622,0,EIG-0|50|20|10|5|1,0,
-42921.863185163136,-4.858934303756227,-22.697587845362666,100,5,1,0,37.827346086502075,1628.5853576660156,0,EIG-0|50|20|10|5|1,0,
-42911.858956652126,-4.561032274405566,-42.25610998447309,100,10,1,0,19.148121118545532,1647.830267906189,0,EIG-0|50|20|10|5|1,0,
-42894.7708181741,-4.62819492558626,-4.62819492558626,100,1,1,0,32.54585409164429,1680.4735476970673,0,EIG-0|50|20|10|5|1,0,
-42892.34889091684,-4.635189243076965,-232.46580655198755,100,117,1,0,9.096708059310913,1689.6695697307587,0,EIG-0|50|20|10|5|1,0,
-42838.93474136499,-4.824055551447051,-22.79317590598205,100,5,1,0,62.47946381568909,1752.2456629276276,0,EIG-0|50|20|10|5|1,0,
-42827.97024058866,-4.71981182162453,-4.71981182162453,100,1,1,0,23.361042022705078,1775.7049689292908,0,EIG-0|50|20|10|5|1,0,
-42825.62862494416,-4.731107553394706,-22.61674769421684,100,5,1,0,10.426705837249756,1786.228405714035,0,EIG-0|50|20|10|5|1,0,
-42816.42634482546,-4.673231148210783,-22.2527676936853,100,5,1,0,26.748504161834717,1813.0808687210083,0,EIG-0|50|20|10|5|1,0,
