lb,eigmin,depth,density,nbnegeig,nbcuts,nbsoccuts,cpuit,cpu,status,cuttype,gc,cpub
-51207.14889530031,-6.961944481380462,-360.7585549063078,100,122,1,0,12.97663402557373,128.97455286979675,0,EIG-0|50|20|10|5|1,0,
-47938.93904496168,-6.963094652060887,-6.963094652060887,100,1,1,0,24.120434999465942,153.1851589679718,0,EIG-0|50|20|10|5|1,0,
-47837.97103317389,-6.79105359877353,-32.63879785484047,100,5,1,0,3.943873167037964,157.2229871749878,0,EIG-0|50|20|10|5|1,0,
-47459.87340293523,-6.749668132953073,-32.61443979844255,100,5,1,0,8.321757078170776,165.63659191131592,0,EIG-0|50|20|10|5|1,0,
-47126.77940555333,-6.799749970758081,-354.45884195519676,100,121,1,0,7.058405160903931,172.78831696510315,0,EIG-0|50|20|10|5|1,0,
-44802.14528786784,-6.753032685776126,-233.15677574926517,100,50,1,0,26.95249915122986,199.83520913124084,0,EIG-0|50|20|10|5|1,0,
-43381.841815294676,-6.467671538554619,-59.05967281001219,100,10,1,0,22.521347045898438,222.44929695129395,0,EIG-0|50|20|10|5|1,0,
-42997.94702302269,-6.532020572092135,-108.4195840456523,100,20,1,0,11.429078102111816,233.97165703773499,0,EIG-0|50|20|10|5|1,0,
-42452.30384604444,-6.292929244279607,-58.161095715320215,100,10,1,0,15.36116886138916,249.42505884170532,0,EIG-0|50|20|10|5|1,0,
-42142.66427224122,-6.1176401086000975,-107.24875742959446,100,20,1,0,11.838574171066284,261.3593280315399,0,EIG-0|50|20|10|5|1,0,
-41697.286858898515,-6.258986412741304,-30.18018609227535,100,5,1,0,14.05848503112793,275.5117440223694,0,EIG-0|50|20|10|5|1,0,
-41559.019971601985,-6.3054670781682525,-6.3054670781682525,100,1,1,0,9.520972967147827,285.12903785705566,0,EIG-0|50|20|10|5|1,0,
-41525.75807683918,-6.387724887039437,-217.32442479382894,100,50,1,0,3.8931541442871094,289.11331605911255,0,EIG-0|50|20|10|5|1,0,
-40880.66838330395,-6.5769897369541495,-56.132602522329805,100,10,1,0,21.232242107391357,310.440034866333,0,EIG-0|50|20|10|5|1,0,
-40678.616886158095,-5.956087289875252,-102.83970507186233,100,20,1,0,11.706557035446167,322.239422082901,0,EIG-0|50|20|10|5|1,0,
-40371.46430231756,-6.02526723119715,-208.3204827648419,100,50,1,0,19.567584991455078,341.90290999412537,0,EIG-0|50|20|10|5|1,0,
-39903.40502971109,-10.164189299811856,-279.1301726672475,100,110,1,0,23.556207180023193,365.55216121673584,0,EIG-0|50|20|10|5|1,0,
-39441.75094541114,-5.991357472687034,-5.991357472687034,100,1,1,0,21.004311084747314,386.6513750553131,0,EIG-0|50|20|10|5|1,0,
-39421.99140351004,-5.992624648940368,-5.992624648940368,100,1,1,0,5.798280954360962,392.54320192337036,0,EIG-0|50|20|10|5|1,0,
-39403.93373913282,-5.8084828432404105,-96.06109136600196,100,20,1,0,5.084481954574585,397.7204701900482,0,EIG-0|50|20|10|5|1,0,
-39200.81391696461,-5.8223868219590535,-27.4124011114608,100,5,1,0,19.534148931503296,417.34695506095886,0,EIG-0|50|20|10|5|1,0,
-39135.46073928984,-5.819700829826301,-26.93752064769775,100,5,1,0,11.883743047714233,429.3232100009918,0,EIG-0|50|20|10|5|1,0,
-39078.402779910226,-5.446402536943377,-92.85297255139014,100,20,1,0,11.951426982879639,441.3683259487152,0,EIG-0|50|20|10|5|1,0,
-38920.66341859583,-6.396143252777171,-183.28867703437865,100,50,1,0,19.552857875823975,461.0160799026489,0,EIG-0|50|20|10|5|1,0,
-38677.127233672814,-5.374020119347183,-5.374020119347183,100,1,1,0,23.766119956970215,484.8794949054718,0,EIG-0|50|20|10|5|1,0,
-38665.28226715704,-5.484824322183725,-5.484824322183725,100,1,1,0,5.797587871551514,490.77082896232605,0,EIG-0|50|20|10|5|1,0,
-38653.520148912394,-5.343145081293412,-49.21038085988556,100,10,1,0,5.601733922958374,496.4647009372711,0,EIG-0|50|20|10|5|1,0,
-38574.80624823044,-5.561274854320288,-5.561274854320288,99,1,1,0,19.435812950134277,515.9952499866486,0,EIG-0|50|20|10|5|1,0,
-38563.52358718151,-5.543300407461897,-49.74416491704825,100,10,1,0,8.190274000167847,524.2812960147858,0,EIG-0|50|20|10|5|1,0,
-38497.14326431248,-5.379778929375966,-261.593072820685,100,117,1,0,18.611275911331177,542.9949569702148,0,EIG-0|50|20|10|5|1,0,
-38267.240813938704,-9.985642756174013,-181.04345512810278,100,50,1,0,31.22485113143921,574.3175308704376,0,EIG-0|50|20|10|5|1,0,
-38093.80181071504,-5.16259721963229,-87.26087831565661,100,20,1,0,25.724207162857056,600.1384768486023,0,EIG-0|50|20|10|5|1,0,
-37987.98619421558,-5.302603404483594,-25.336594478049065,100,5,1,0,26.20232391357422,626.4345359802246,0,EIG-0|50|20|10|5|1,0,
-37955.448478210135,-5.153584689387258,-87.67646729425505,100,20,1,0,17.029058933258057,643.5568900108337,0,EIG-0|50|20|10|5|1,0,
-37868.617572796255,-7.6309788279392965,-244.0347061412712,100,115,1,0,24.656612157821655,668.3111839294434,0,EIG-0|50|20|10|5|1,0,
-37700.57639567356,-5.005106292205564,-5.005106292205564,100,1,1,0,37.913769006729126,706.3202791213989,0,EIG-0|50|20|10|5|1,0,
-37694.00527281766,-5.063604142159262,-241.37263862343352,100,115,1,0,8.094470024108887,714.5087010860443,0,EIG-0|50|20|10|5|1,0,
-37528.47384389797,-5.521846752948141,-231.4828684436801,100,114,1,0,36.026615858078,750.6288769245148,0,EIG-0|50|20|10|5|1,0,
-37377.611125895106,-6.385763969805328,-45.487904946584685,100,10,1,0,36.86727499961853,787.5911550521851,0,EIG-0|50|20|10|5|1,0,
-37339.42102675435,-5.055280113370848,-240.32459874466454,100,114,1,0,18.33209800720215,806.0201182365417,0,EIG-0|50|20|10|5|1,0,
-37212.05114310163,-5.633255648661343,-82.64152688388772,100,20,1,0,41.12557005882263,847.239777803421,0,EIG-0|50|20|10|5|1,0,
-37149.563021835165,-5.041118603430751,-170.67625795840252,100,50,1,0,26.313637018203735,873.6473591327667,0,EIG-0|50|20|10|5|1,0,
-37049.51262801368,-7.439072746109609,-167.10347868018638,100,50,1,0,35.28793716430664,909.0316669940948,0,EIG-0|50|20|10|5|1,0,
-36959.8434728821,-4.971877293178018,-23.615504778504196,100,5,1,0,38.392478942871094,947.5224158763885,0,EIG-0|50|20|10|5|1,0,
-36939.14979129262,-5.129417616636204,-23.44593955592417,100,5,1,0,18.003587007522583,965.6201171875,0,EIG-0|50|20|10|5|1,0,
-36920.294128670146,-5.025552328475552,-23.42562528769168,100,5,1,0,17.677953958511353,983.3952231407166,0,EIG-0|50|20|10|5|1,0,
-36903.08829865259,-4.8329298117037025,-81.94349329359643,100,20,1,0,17.110116004943848,1000.6020090579987,0,EIG-0|50|20|10|5|1,0,
-36855.88289420076,-4.902774695925071,-4.902774695925071,100,1,1,0,30.597777128219604,1031.295522928238,0,EIG-0|50|20|10|5|1,0,
-36852.24699776803,-4.867993266458176,-165.20019136705173,100,50,1,0,7.992518186569214,1039.3831901550293,0,EIG-0|50|20|10|5|1,0,
-36776.02881971881,-5.038133844777359,-23.56187280524294,100,5,1,0,41.7328519821167,1081.213101863861,0,EIG-0|50|20|10|5|1,0,
-36758.0354116094,-4.731472698531392,-165.71955088465216,100,50,1,0,19.15543818473816,1100.4628608226776,0,EIG-0|50|20|10|5|1,0,
-36683.57461462971,-4.779118272127836,-4.779118272127836,98,1,1,0,45.22196292877197,1145.7816920280457,0,EIG-0|50|20|10|5|1,0,
-36680.14225443411,-4.668617817913386,-234.0155114200336,100,116,1,0,7.833824872970581,1153.7090792655945,0,EIG-0|50|20|10|5|1,0,
-36595.105521130754,-6.114582032244041,-167.01899963817291,100,50,1,0,47.176522970199585,1200.9822418689728,0,EIG-0|50|20|10|5|1,0,
-36529.13151350443,-4.971815852393525,-44.907520557441586,100,10,1,0,48.12342309951782,1249.2008972167969,0,EIG-0|50|20|10|5|1,0,
-36505.1643397578,-4.766954624036708,-80.62590239096583,100,20,1,0,29.656642198562622,1278.95139503479,0,EIG-0|50|20|10|5|1,0,
-36469.0607548416,-4.831556667065311,-236.42791348343619,100,116,1,0,35.73361301422119,1314.7800619602203,0,EIG-0|50|20|10|5|1,0,
-36404.471524625194,-7.137510950474266,-225.47256178712175,100,116,1,0,52.90541100502014,1367.7851600646973,0,EIG-0|50|20|10|5|1,0,
-36340.55993769492,-5.524946152284222,-168.49319777353796,100,50,1,0,60.14748501777649,1428.0297539234161,0,EIG-0|50|20|10|5|1,0,
-36293.97099858662,-7.099551798489143,-45.47842592436397,100,10,1,0,47.61264491081238,1475.744656085968,0,EIG-0|50|20|10|5|1,0,
-36278.273093767435,-4.921862123896477,-82.40969078512171,100,20,1,0,25.942749977111816,1501.78857088089,0,EIG-0|50|20|10|5|1,0,
-36253.2583102428,-4.835014519710828,-23.110935734191493,100,5,1,0,43.01913785934448,1544.907464981079,0,EIG-0|50|20|10|5|1,0,
-36244.502714372014,-4.770678793155484,-4.770678793155484,99,1,1,0,24.00649905204773,1569.012876033783,0,EIG-0|50|20|10|5|1,0,
-36242.55105016415,-4.738512546794367,-233.63554493986723,100,116,1,0,8.794552087783813,1577.9071300029755,0,EIG-0|50|20|10|5|1,0,
-36199.20921188627,-4.9138969480166415,-79.5966419234686,100,20,1,0,66.37067484855652,1644.382847070694,0,EIG-0|50|20|10|5|1,0,
-36176.65008797528,-4.824690450321441,-44.86142034400281,100,10,1,0,44.34861707687378,1688.830241203308,0,EIG-0|50|20|10|5|1,0,
-36163.14613375569,-4.8103956596609505,-44.686726008979,100,10,1,0,35.98429298400879,1724.9186792373657,0,EIG-0|50|20|10|5|1,0,
-36149.750456501846,-4.718674818134841,-4.718674818134841,100,1,1,0,36.618610858917236,1761.6373341083527,0,EIG-0|50|20|10|5|1,0,
-36148.023639884406,-4.7495741600865236,-4.7495741600865236,100,1,1,0,12.923318862915039,1774.6655571460724,0,EIG-0|50|20|10|5|1,0,
-36146.410403095615,-4.7352492621129025,-231.17486769209188,100,115,1,0,10.996403932571411,1785.7632789611816,0,EIG-0|50|20|10|5|1,0,
-36110.22482101953,-6.654632345020148,-81.03538158758586,100,20,1,0,61.571393966674805,1847.438977241516,0,EIG-0|50|20|10|5|1,0,
