dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1366.581393722963,60.3140869140625,175,0.34276748248509,-0.2542719364951169,0,-2313.49823507062,0.17864298820495605,0.012241125106811523,60.326777935028076,0
BOXQP_SMALLEST,spar030-075-1,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1356.1830643112387,60.020933866500854,164,0.3641217467261524,-0.17862034439089855,0,-2313.49823507062,0.1614978313446045,0.012431144714355469,60.03413200378418,0
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SDP,-1,7200,1e-06,-1016.5024772616706,1.8869941234588623,1,1.8869941234588623,1.3112448617274008e-11,1,-1016.5024772616706,1.8869941234588623,0.16084980964660645,2.0496630668640137,1.0
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1016.502926356307,1175.0280661582947,6698,0.17048057238355827,-9.81767296032103e-07,1,-1788.25,0.006490945816040039,0.011155843734741211,1175.049319267273,0.9999994180808839
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1016.5415121445002,7201.28985285759,10841,0.6578265239959075,-0.0003807029579598647,0,-1788.25,0.0062410831451416016,0.010872840881347656,7201.311321020126,0.9999494201384787
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1016.5069265175981,7200.71398806572,10794,0.6606609267350897,-2.232991963400852e-05,0,-1788.25,0.006659030914306641,0.01104116439819336,7200.738177061081,0.9999942348296607
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1016.5029056505227,2104.7495381832123,8563,0.24022928248161218,-9.369056411090245e-07,1,-1788.25,0.006946086883544922,0.011385917663574219,2104.7696850299835,0.9999994449106223
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1016.5029160889941,2040.9978079795837,8359,0.2385892610199672,-9.88567771167018e-07,1,-1788.25,0.006317138671875,0.011096000671386719,2041.0161888599396,0.9999994313848629
BOXQP_SMALLEST,spar030-075-2,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1016.5028858729776,7102.042413949966,13233,0.5297709811817516,-9.994757415724536e-07,1,-1788.25,0.0063669681549072266,0.012212038040161133,7102.064313173294,0
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1030.5547479553804,60.149287939071655,182,0.3283108590723394,-0.06410838637704222,0,-1788.2485228693306,0.1879429817199707,0.01337432861328125,60.16312217712402,0
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1032.712461579434,60.3706431388855,164,0.3660049700155491,-0.10838746646694078,0,-1788.2485228693306,0.21966004371643066,0.012300968170166016,60.38417410850525,0
BOXQP_SMALLEST,spar030-075-2,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1029.5344794312427,60.1558518409729,158,0.3783968943583814,-0.08933306535294565,0,-1788.2485228693306,0.1934037208557129,0.012229204177856445,60.169455766677856,0
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SDP,-1,7200,1e-06,-1088.49999863865,1.7493250370025635,1,1.7493250370025635,1.0779004296880326e-13,1,-1088.49999863865,1.7493250370025635,0.1631758213043213,1.91497802734375,1.0
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1088.5000498431689,561.6096329689026,3957,0.1381115413296545,-8.577423722552007e-07,1,-1971.25,0.007984161376953125,0.011007070541381836,561.6254649162292,0.9999999419943145
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1088.705307531403,7200.474460840225,9291,0.769089139171186,-0.0031815380760512337,0,-1971.25,0.007829904556274414,0.01081395149230957,7200.494899988174,0.9997674212490101
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1088.503095528364,7200.213807106018,9235,0.7738662029384082,-9.357420966210969e-05,0,-1971.25,0.008295059204101562,0.01140594482421875,7200.236689329147,0.9999964917703662
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1088.500060158002,969.8935978412628,4902,0.19369729525310464,-9.912864763735727e-07,1,-1971.25,0.008332967758178711,0.011307954788208008,969.9136939048767,0.9999999303094285
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1088.5000557748808,1025.5496389865875,5030,0.19963330042291114,-9.571206960547222e-07,1,-1971.25,0.008040904998779297,0.011129140853881836,1025.5685851573944,0.9999999352747314
BOXQP_SMALLEST,spar030-075-3,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1088.500028161411,3194.07785987854,7348,0.4293654457537714,-9.617246324998295e-07,1,-1971.25,0.008087158203125,0.012253761291503906,3194.0972537994385,0
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1143.8169249490966,60.05850100517273,196,0.30435684384131917,-0.2137944172731617,0,-1971.2496679592757,0.22492003440856934,0.0131988525390625,60.072099924087524,0
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1145.55181468675,60.059749126434326,186,0.32050960294661984,-0.4440800519829437,0,-1971.2496679592757,0.19239521026611328,0.012076854705810547,60.072214126586914,0
BOXQP_SMALLEST,spar030-075-3,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1134.5933314306387,60.053637981414795,182,0.32770621121584714,-0.29403076181629434,0,-1971.2496679592757,0.19368696212768555,0.012068033218383789,60.0660982131958,0
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SDP,-1,7200,1e-06,-1263.4040277591148,2.0132100582122803,1,2.0132100582122803,8.859735535059228e-12,1,-1263.4040277591148,2.0132100582122803,0.16254472732543945,2.177608013153076,1.0
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1263.4045747324008,1148.3190882205963,6421,0.17397937917984121,-9.988280869778747e-07,1,-2517.75,0.009477853775024414,0.011259794235229492,1148.3368709087372,0.9999995639374638
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-0,-1,7200,1e-06,-1263.4569840677386,7201.1389372348785,10290,0.6936776585203566,-0.00048047732055074923,0,-2517.75,0.009424209594726562,0.011011838912963867,7201.161692142487,0.9999577817366215
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-FROB-0,-1,7200,1e-06,-1263.41122743506,7200.133613109589,10063,0.7096579024868245,-2.9349514611969665e-05,0,-2517.75,0.009776115417480469,0.01149892807006836,7200.154585123062,0.9999942602152001
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-S,-1,7200,1e-06,-1263.404531357436,2064.5129787921906,8017,0.25219578146414073,-9.498408395592049e-07,1,-2517.75,0.009582042694091797,0.011318206787109375,2064.534138917923,0.9999995985172094
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-FROB-S,-1,7200,1e-06,-1263.4045153587451,2235.094481229782,8459,0.2587924744026192,-9.952891995931178e-07,1,-2517.75,0.00953221321105957,0.011636018753051758,2235.114449262619,0.9999996112718172
BOXQP_SMALLEST,spar030-100-1,QP,31,0,LP-EIG-0|10|5|3|1,-1,7200,1e-06,-1263.4044947117136,7153.9372589588165,12357,0.5721325704539547,-9.817783982087179e-07,1,-2517.75,0.00942683219909668,0.01164388656616211,7153.959784984589,0
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-EIG-1,-1,60,1e-06,-1287.1066224140322,60.19337797164917,176,0.33985951136459003,-0.11314606836901298,0,-2517.7498796347736,0.18814587593078613,0.012319087982177734,60.206703901290894,0
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-EIG-0,-1,60,1e-06,-1288.714832073234,60.136390924453735,167,0.3577318948186086,-0.12637160507108347,0,-2517.7498796347736,0.1984269618988037,0.012106895446777344,60.1499662399292,0
BOXQP_SMALLEST,spar030-100-1,QP,31,0,SOC-FROB-0,-1,60,1e-06,-1282.9964666755122,60.39850401878357,156,0.3848479390144348,-0.15145129567407561,0,-2517.7498796347736,0.1654350757598877,0.012427091598510742,60.41214609146118,0
BOXQP_SMALLEST,spar030-100-2,QP,31,0,SDP,-1,7200,1e-06,-1364.8448275223398,1.7033979892730713,1,1.7033979892730713,2.529692761766161e-13,1,-1364.8448275223398,1.7033979892730713,0.16234397888183594,1.8680799007415771,1.0
BOXQP_SMALLEST,spar030-100-2,QP,31,0,LP-EIG-1,-1,7200,1e-06,-1364.8448815160325,55.40937399864197,1081,0.048914628818451975,-8.761331751203684e-07,1,-2642.75,0.007908821105957031,0.043678998947143555,55.45508599281311,0.9999999577482791
