dataset,matrix,s,n,m,mode,maxit,maxcpu,eigtol,lb,cpu,it,cpu/it,eigmin,status,lb0,cpu0,cpub,cputotal,gc
BOXQP_SMALL,spar030-080-3,QP,31,0,LP-EIG-1,-1,2.108367919921875,1e-06,-1809.7820927076425,0.6240329742431641,86,0.005806324093840843,-9.669127619311165e-07,1,-2349.0,0.008136987686157227,0.01094508171081543,0.6354780197143555,0.9999999231564262
BOXQP_SMALL,spar030-080-3,QP,31,0,SOC-FROB-0,-1,2.108367919921875,1e-06,-1830.2660965177379,2.2339248657226562,7,0.3174384321485247,-0.2184387935923048,0,-2348.991523871222,0.2062227725982666,0.011356115341186523,2.245702028274536,0.9620109692309454
BOXQP_SMALL,spar030-080-3,QP,31,0,SOC-EIG-1,-1,2.108367919921875,1e-06,-1950.238542544468,2.1466708183288574,9,0.2368620236714681,-1.8073136215068344,0,-2348.991523871222,0.20981192588806152,0.011306047439575195,2.1584079265594482,0.7395140508284227
BOXQP_SMALL,spar030-090-1,QP,31,0,SDP,-1,-1.0,1e-06,-1296.499999999806,1.7817168235778809,1,1.7817168235778809,4.520333623120968e-15,1,-1296.499999999806,1.7817168235778809,0.16266417503356934,1.9461522102355957,1.0
BOXQP_SMALL,spar030-090-1,QP,31,0,LP-FROB-0,-1,1.9461522102355957,1e-06,-1300.3781647142223,1.9504239559173584,143,0.012121347280649038,-0.05155782396670874,0,-2346.75,0.007460117340087891,0.011359930038452148,1.962439775466919,0.9963073889888926
BOXQP_SMALL,spar030-090-1,QP,31,0,LP-EIG-0,-1,1.9461522102355957,1e-06,-1307.9189697460563,1.936119794845581,137,0.012606446760414291,-0.14717851406707233,0,-2346.75,0.007299661636352539,0.010932207107543945,1.9476110935211182,0.9891273794370405
BOXQP_SMALL,spar030-090-1,QP,31,0,LP-EIG-S,-1,1.9461522102355957,1e-06,-1310.6853663700251,1.9364080429077148,143,0.012012596730585698,-0.09441899551907737,0,-2346.75,0.007264137268066406,0.010897159576416016,1.9479210376739502,0.9864933431371422
BOXQP_SMALL,spar030-090-1,QP,31,0,LP-EIG-1,-1,1.9461522102355957,1e-06,-1311.0802235208907,1.9395208358764648,145,0.011849546432495117,-0.12348627903190333,0,-2346.75,0.0072247982025146484,0.010828018188476562,1.950995922088623,0.9861173782232021
BOXQP_SMALL,spar030-090-1,QP,31,0,SOC-FROB-0,-1,1.9461522102355957,1e-06,-1384.3861442992015,1.996561050415039,7,0.2835210732051304,-0.2500210343881969,0,-2346.7413351782657,0.21032214164733887,0.011443138122558594,2.008568048477173,0.9163181438821758
BOXQP_SMALL,spar030-090-1,QP,31,0,SOC-EIG-1,-1,1.9461522102355957,1e-06,-1798.289872905154,2.1168148517608643,9,0.23351407051086426,-1.8596777829782363,0,-2346.7413351782657,0.19183897972106934,0.011423110961914062,2.128934144973755,0.522214698567275
BOXQP_SMALL,spar030-090-2,QP,31,0,SDP,-1,-1.0,1e-06,-1466.8444444385177,1.973229169845581,1,1.973229169845581,3.217907156622208e-14,1,-1466.8444444385177,1.973229169845581,0.16395020484924316,2.13871693611145,1.0
BOXQP_SMALL,spar030-090-2,QP,31,0,LP-FROB-0,-1,2.13871693611145,1e-06,-1467.3962158693623,2.1450467109680176,156,0.012199216928237524,-0.014820171994272626,0,-2578.5,0.00933384895324707,0.01123499870300293,2.156899929046631,0.9995036489242696
